FID,ANALYST,OBS_YEAR,MISSION_ID,SITE,TRANSECT,SEGMENT,SEGLENGTH,SEGWIDTH,NO_COLONY,SPCODE,EX_BOUND,JUVENILE,FRAGMENT,REMNANT,OLDDEAD,MORPH_CODE,RDCAUSE1,RD_1,RDCAUSE2,RD_2,RDCAUSE3,RD_3,CON_1,EXTENT_1,SEV_1,CON_2,EXTENT_2,SEV_2,CON_3,EXTENT_3,SEV_3,Shape_Leng
20,MSL,2019,SE1902,HAW-3451,A,15,2.5,1, ,MPAT, ,0,0,0,5,EF, ,0, ,0, ,0,BLE,95,3, ,0,0, ,0,0,0.07049539
21,MSL,2019,SE1902,HAW-3451,A,15,1,1, ,MPAT, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.04372242
22,MSL,2019,SE1902,HAW-3451,A,15,1,1, ,POSP, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.013096947
23,MSL,2019,SE1902,HAW-3451,A,15,1,1, ,MPAT, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.021835749
24,MSL,2019,SE1902,HAW-3451,A,15,2.5,1, ,PLOB, ,0,0,0,0,MD,GAST,5, ,0, ,0, ,0,0, ,0,0, ,0,0,0.080891285
25,MSL,2019,SE1902,HAW-3451,A,15,2.5,1, ,MOSP, ,0,0,0,0,EF, ,0, ,0, ,0,BLE,100,3, ,0,0, ,0,0,0.065989394
26,MSL,2019,SE1902,HAW-3451,A,15,2.5,1, ,MCAP, ,0,0,0,0,EF, ,0, ,0, ,0,BLE,100,3, ,0,0, ,0,0,0.071449633
27,MSL,2019,SE1902,HAW-3451,A,15,2.5,1, ,MOSP, ,0,0,0,10,EF, ,0, ,0, ,0,BLE,90,3, ,0,0, ,0,0,0.081403931
28,MSL,2019,SE1902,HAW-3451,A,15,2.5,1, ,MCAP, ,0,0,0,1,EF, ,0, ,0, ,0,BLE,99,3, ,0,0, ,0,0,0.09030371
29,MSL,2019,SE1902,HAW-3451,A,15,2.5,1, ,PLOB, ,0,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.050543051
30,MSL,2019,SE1902,HAW-3451,A,15,2.5,1, ,MCAP, ,0,0,0,10,EF, ,0, ,0, ,0,BLE,90,3, ,0,0, ,0,0,0.095253765
31,MSL,2019,SE1902,HAW-3451,A,15,2.5,1, ,MCAP, ,0,0,0,1,EF, ,0, ,0, ,0,BLE,99,3, ,0,0, ,0,0,0.07060772
32,MSL,2019,SE1902,HAW-3451,A,15,2.5,1, ,MCAP, ,0,0,0,0,EF, ,0, ,0, ,0,BLE,100,2, ,0,0, ,0,0,0.110648136
33,MSL,2019,SE1902,HAW-3451,A,15,2.5,1, ,MCAP, ,0,0,0,1,EF, ,0, ,0, ,0,BLE,99,2, ,0,0, ,0,0,0.053803067
34,MSL,2019,SE1902,HAW-3451,A,15,2.5,1, ,PLOB, ,0,0,0,65,MD, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.641361652
35,MSL,2019,SE1902,HAW-3451,A,15,2.5,1, ,MCAP, ,0,0,0,1,EF,FISH,1, ,0, ,0,BLE,98,1, ,0,0, ,0,0,0.147353316
36,MSL,2019,SE1902,HAW-3451,A,15,2.5,1, ,PLOB, ,0,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.073572888
37,MSL,2019,SE1902,HAW-3451,A,15,2.5,1, ,MCAP, ,0,0,0,80,EM, ,0, ,0, ,0,BLE,20,2, ,0,0, ,0,0,0.344651767
38,MSL,2019,SE1902,HAW-3451,A,15,2.5,1, ,PLOB, ,0,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.063852486
39,MSL,2019,SE1902,HAW-3451,A,15,2.5,1, ,PMEA, ,0,0,0,0,BR, ,0, ,0, ,0,BLE,100,2, ,0,0, ,0,0,0.079214645
40,MSL,2019,SE1902,HAW-3451,A,15,2.5,1, ,PLOB, ,0,0,0,10,EM, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.142117873
41,MSL,2019,SE1902,HAW-3451,A,15,2.5,1, ,MPAT, ,0,0,0,90,EF, ,0, ,0, ,0,BLE,10,3, ,0,0, ,0,0,0.265626899
42,MSL,2019,SE1902,HAW-4252,A,0,1,1, ,MCAP, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.03786093
43,MSL,2019,SE1902,HAW-4252,A,0,1,1, ,PLOB, ,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.045301767
44,MSL,2019,SE1902,HAW-4252,A,0,2.5,1, ,PLOB, ,0,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.071185673
45,MSL,2019,SE1902,HAW-4252,A,0,1,1, ,PLOB, ,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.033780024
46,MSL,2019,SE1902,HAW-4252,A,0,2.5,1, ,PLOB, ,0,0,0,80,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.312811076
47,MSL,2019,SE1902,HAW-4252,A,0,1,1, ,PLOB, ,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.049893186
48,MSL,2019,SE1902,HAW-4252,A,0,2.5,1, ,PLOB, ,0,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.118803411
49,MSL,2019,SE1902,HAW-4252,A,0,1,1, ,PLOB, ,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.014123031
50,MSL,2019,SE1902,HAW-4252,A,0,1,1, ,PLOB, ,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.022294842
51,MSL,2019,SE1902,HAW-4252,A,0,1,1, ,PLOB, ,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.015616018
52,MSL,2019,SE1902,HAW-4252,A,0,1,1, ,PVAR, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.041796771
53,MSL,2019,SE1902,HAW-4252,A,0,2.5,1, ,PLOB, ,0,0,0,3,EM, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.091172365
54,MSL,2019,SE1902,HAW-4252,A,0,1,1, ,PLOB, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.012124768
55,MSL,2019,SE1902,HAW-4252,A,0,2.5,1, ,PLOB, ,0,0,0,0,EM,FISH,1, ,0, ,0, ,0,0, ,0,0, ,0,0,0.068815114
56,MSL,2019,SE1902,HAW-4252,A,0,2.5,1, ,PLOB, ,0,0,0,10,EM, ,0, ,0, ,0,SGA,5,0, ,0,0, ,0,0,0.100331949
57,MSL,2019,SE1902,HAW-4252,A,0,1,1, ,PVAR, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.04074506
58,MSL,2019,SE1902,HAW-4252,A,0,1,1, ,PLOB, ,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.026803359
59,MSL,2019,SE1902,HAW-4252,A,0,1,1, ,PLOB, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.013340541
60,MSL,2019,SE1902,HAW-4252,A,0,2.5,1, ,PLOB, ,0,0,0,5,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.061005246
61,MSL,2019,SE1902,HAW-4252,A,0,2.5,1, ,PLOB, ,0,0,0,3,EM, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.078196227
62,MSL,2019,SE1902,HAW-4252,A,0,2.5,1, ,MCAP, ,0,0,0,50,EF, ,0, ,0, ,0,BLP,20,2, ,0,0, ,0,0,0.1919763
63,MSL,2019,SE1902,HAW-4252,A,0,2.5,1, ,PLOB, ,0,0,0,80,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.209416069
64,MSL,2019,SE1902,HAW-4252,A,0,2.5,1, ,PLOB, ,0,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.068750927
65,MSL,2019,SE1902,HAW-4252,A,0,2.5,1, ,PLOB, ,0,0,0,90,EM, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.237823675
66,MSL,2019,SE1902,HAW-4252,A,0,2.5,1, ,PCOM, ,0,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.057519562
67,MSL,2019,SE1902,HAW-4252,A,0,2.5,1, ,PCOM, ,0,0,0,20,BR, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.183730781
68,MSL,2019,SE1902,HAW-4252,A,0,2.5,1, ,PLOB, ,0,0,0,30,EM,FISH,1, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.214593289
69,MSL,2019,SE1902,HAW-4252,A,0,2.5,1, ,PCOM, ,0,0,0,95,BR,GAST,1, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.239101338
70,MSL,2019,SE1902,HAW-4252,A,0,2.5,1, ,MCAP, ,0,0,0,0,EF, ,0, ,0, ,0,BLE,100,2, ,0,0, ,0,0,0.080506708
71,MSL,2019,SE1902,HAW-4252,A,0,2.5,1, ,PCOM, ,0,0,0,40,BR,FISH,1, ,0, ,0, ,0,0, ,0,0, ,0,0,0.145326013
72,MSL,2019,SE1902,HAW-4252,A,0,2.5,1, ,PCOM, ,0,0,0,60,BR,FISH,1, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.507785201
73,MSL,2019,SE1902,HAW-4252,A,5,2.5,1, ,PCOM, ,0,0,0,5,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.307158217
74,MSL,2019,SE1902,HAW-4252,A,5,2.5,1, ,PLOB, ,0,0,0,30,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.752963599
75,MSL,2019,SE1902,HAW-4252,A,5,2.5,1, ,PLOB, ,0,0,0,10,EM,FISH,1, ,0, ,0, ,0,0, ,0,0, ,0,0,0.141336231
76,MSL,2019,SE1902,HAW-4252,A,5,2.5,1, ,PLOB, ,0,0,0,10,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.180763934
77,MSL,2019,SE1902,HAW-4252,A,5,2.5,1, ,PCOM, ,0,0,0,50,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.712973022
78,MSL,2019,SE1902,HAW-4252,A,5,2.5,1, ,POSP, ,0,0,0,20,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.111090775
79,MSL,2019,SE1902,HAW-4252,A,5,2.5,1, ,PLOB, ,0,0,0,10,EM,TLS,5,FISH,1, ,0, ,0,0, ,0,0, ,0,0,0.675713881
80,MSL,2019,SE1902,HAW-4252,A,5,1,1, ,PLOB, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.017288725
81,MSL,2019,SE1902,HAW-4252,A,5,2.5,1, ,PLOB, ,0,0,0,80,EM, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.418577711
82,MSL,2019,SE1902,HAW-4252,A,5,1,1, ,PLOB, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.016592167
83,MSL,2019,SE1902,HAW-4252,A,5,2.5,1, ,MCAP, ,0,0,0,15,EF, ,0, ,0, ,0,BLE,20,2, ,0,0, ,0,0,0.180180188
84,MSL,2019,SE1902,HAW-4252,A,5,2.5,1, ,PLOB, ,0,0,0,0,EM,FISH,1, ,0, ,0, ,0,0, ,0,0, ,0,0,0.063220962
85,MSL,2019,SE1902,HAW-4252,A,5,2.5,1, ,PLOB, ,0,0,0,60,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.437751276
86,MSL,2019,SE1902,HAW-4252,A,5,1,1, ,MCAP, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.038540628
87,MSL,2019,SE1902,HAW-4252,A,5,1,1, ,MCAP, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.033865174
88,MSL,2019,SE1902,HAW-4252,A,5,2.5,1, ,MCAP, ,0,0,0,5,EF, ,0, ,0, ,0,BLE,50,2, ,0,0, ,0,0,0.126200833
89,MSL,2019,SE1902,HAW-4252,A,5,2.5,1, ,PLOB, ,0,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.064617722
90,MSL,2019,SE1902,HAW-4252,A,5,2.5,1, ,MCAP, ,0,0,0,0,EF,FISH,1, ,0, ,0, ,0,0, ,0,0, ,0,0,0.126506996
91,MSL,2019,SE1902,HAW-4252,A,5,1,1, ,PLOB, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.034301312
92,MSL,2019,SE1902,HAW-4252,A,5,1,1, ,POSP, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.018033579
93,MSL,2019,SE1902,HAW-4252,A,5,2.5,1, ,PCOM, ,0,0,0,10,BR, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.100958457
94,MSL,2019,SE1902,HAW-4252,A,5,1,1, ,MCAP, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.03696823
95,MSL,2019,SE1902,HAW-4252,A,5,2.5,1, ,MCAP, ,0,0,0,50,EF, ,0, ,0, ,0,BLE,50,2, ,0,0, ,0,0,0.055100817
96,MSL,2019,SE1902,HAW-4252,A,5,2.5,1, ,PCOM, ,0,0,0,70,BR, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.776775926
97,MSL,2019,SE1902,HAW-4252,A,5,2.5,1, ,PLOB, ,0,0,0,50,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.117630694
98,MSL,2019,SE1902,HAW-4252,A,5,2.5,1, ,PLOB, ,0,0,0,45,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.271965825
99,MSL,2019,SE1902,HAW-4252,A,5,2.5,1, ,PLOB, ,0,0,0,50,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.224594234
100,MSL,2019,SE1902,HAW-4252,A,5,2.5,1, ,PLOB, ,0,0,0,35,MD,FISH,1, ,0, ,0, ,0,0, ,0,0, ,0,0,0.299660508
101,MSL,2019,SE1902,HAW-4252,A,5,2.5,1, ,PLOB, ,0,0,0,10,MD,GAST,3, ,0, ,0, ,0,0, ,0,0, ,0,0,0.109864371
102,MSL,2019,SE1902,HAW-4252,A,5,2.5,1, ,PLOB, ,0,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.084191329
103,MSL,2019,SE1902,HAW-4252,A,5,2.5,1, ,PCOM, ,0,0,0,15,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.575215646
104,MSL,2019,SE1902,HAW-4252,A,5,2.5,1, ,PCOM, ,0,-1,0,90,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.20251543
105,MSL,2019,SE1902,HAW-4252,A,5,2.5,1, ,POSP, ,0,0,0,60,KN, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.390535594
106,MSL,2019,SE1902,HAW-4252,A,5,2.5,1, ,PCOM, ,0,0,0,80,BR,PRED,1, ,0, ,0, ,0,0, ,0,0, ,0,0,0.404213966
107,MSL,2019,SE1902,HAW-4252,A,5,2.5,1, ,PCOM, ,0,0,0,0,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.085074143
108,MSL,2019,SE1902,HAW-4252,A,5,2.5,1, ,PCOM, ,0,0,0,70,BR, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.413127498
109,MSL,2019,SE1902,HAW-4252,A,5,2.5,1, ,PCOM, ,0,0,0,10,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.069825855
110,MSL,2019,SE1902,HAW-4252,A,10,2.5,1, ,PCOM, ,0,0,0,40,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.284321174
111,MSL,2019,SE1902,HAW-4252,A,10,2.5,1, ,POSP, ,0,0,0,20,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.123709094
112,MSL,2019,SE1902,HAW-4252,A,10,2.5,1, ,PCOM, ,0,0,0,40,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.144937573
113,MSL,2019,SE1902,HAW-4252,A,10,2.5,1, ,PLOB, ,0,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.066727056
114,MSL,2019,SE1902,HAW-4252,A,10,2.5,1, ,PCOM, ,0,-1,0,25,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.153823958
115,MSL,2019,SE1902,HAW-4252,A,10,2.5,1, ,PCOM, ,0,0,0,65,BR, ,0, ,0, ,0,PRS,1,0, ,0,0, ,0,0,0.665006865
116,MSL,2019,SE1902,HAW-4252,A,10,1,1, ,PLOB, ,-1,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.037703316
117,MSL,2019,SE1902,HAW-4252,A,10,2.5,1, ,PCOM, ,0,-1,0,80,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.206199345
118,MSL,2019,SE1902,HAW-4252,A,10,2.5,1, ,PCOM, ,0,-1,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.080715922
119,MSL,2019,SE1902,HAW-4252,A,10,2.5,1, ,PCOM, ,0,-1,0,95,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.126384849
120,MSL,2019,SE1902,HAW-4252,A,10,2.5,1, ,PCOM, ,0,0,0,25,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.413796955
121,MSL,2019,SE1902,HAW-4252,A,10,2.5,1, ,PLUT, ,0,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.073336622
122,MSL,2019,SE1902,HAW-4252,A,10,2.5,1, ,PLOB, ,0,0,0,5,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.055490719
123,MSL,2019,SE1902,HAW-4252,A,10,2.5,1, ,PLOB, ,0,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.063641574
124,MSL,2019,SE1902,HAW-4252,A,10,2.5,1, ,PLOB, ,0,0,0,50,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.157681831
125,MSL,2019,SE1902,HAW-4252,A,10,2.5,1, ,PLOB, ,0,0,0,80,MD, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.349703832
126,MSL,2019,SE1902,HAW-4252,A,10,2.5,1, ,PLOB, ,0,0,0,40,MD,PRED,1, ,0, ,0, ,0,0, ,0,0, ,0,0,0.3126803
127,MSL,2019,SE1902,HAW-4252,A,10,2.5,1, ,PCOM, ,0,0,0,0,BR,PRED,3, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.100295214
128,MSL,2019,SE1902,HAW-4252,A,10,2.5,1, ,PLOB, ,0,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.08463628
129,MSL,2019,SE1902,HAW-4252,A,10,2.5,1, ,PLOB, ,0,0,0,10,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.13851747
130,MSL,2019,SE1902,HAW-4252,A,10,2.5,1, ,PLOB, ,0,0,0,50,MD,FISH,1, ,0, ,0, ,0,0, ,0,0, ,0,0,0.207043957
131,MSL,2019,SE1902,HAW-4252,A,10,2.5,1, ,MCAP, ,0,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.0514
132,MSL,2019,SE1902,HAW-4252,A,10,2.5,1, ,PCOM, ,0,0,0,10,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.10883244
133,MSL,2019,SE1902,HAW-4252,A,10,2.5,1, ,PCOM, ,0,-1,0,50,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.184654191
134,MSL,2019,SE1902,HAW-4252,A,5,2.5,1, ,MCAP, ,0,0,0,10,EF, ,0, ,0, ,0,BLE,10,2, ,0,0, ,0,0,0.055103267
135,MSL,2019,SE1902,HAW-4252,A,5,2.5,1, ,PVAR, ,0,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.104090971
136,MSL,2019,SE1902,HAW-4252,A,10,2.5,1, ,PVAR, ,0,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.150005133
137,MSL,2019,SE1902,HAW-4252,A,10,2.5,1, ,MCAP, ,0,0,0,0,EF, ,0, ,0, ,0,BLE,100,1, ,0,0, ,0,0,0.061405618
138,MSL,2019,SE1902,KAH-672,A,0,1,1, ,POSP, ,Yes,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.005280152
139,MSL,2019,SE1902,KAH-672,A,0,1,1, ,PLOB, ,Yes,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.014380891
140,MSL,2019,SE1902,KAH-672,A,0,1,1, ,PLOB, ,Yes,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.020929644
141,MSL,2019,SE1902,KAH-672,A,0,1,1, ,POSP, ,Yes,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.047046467
142,MSL,2019,SE1902,KAH-672,A,0,1,1, ,POSP, ,Yes,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.020145719
143,MSL,2019,SE1902,KAH-672,A,0,1,1, ,POSP, ,Yes,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.013529966
144,MSL,2019,SE1902,KAH-672,A,0,1,1, ,POSP, ,Yes,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.010340696
145,MSL,2019,SE1902,KAH-672,A,0,1,1, ,POSP, ,Yes,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.025869866
146,MSL,2019,SE1902,KAH-672,A,0,1,1, ,POSP, ,Yes,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.016743058
147,MSL,2019,SE1902,KAH-672,A,0,1,1, ,POCS, ,Yes,0,0,0,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.018504324
148,MSL,2019,SE1902,KAH-672,A,0,1,1, ,PLOB, ,Yes,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.022645972
149,MSL,2019,SE1902,KAH-672,A,0,1,1, ,POSP, ,Yes,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.036444615
150,MSL,2019,SE1902,KAH-672,A,0,1,1, ,POSP, ,Yes,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.010799999
151,MSL,2019,SE1902,KAH-672,A,0,2.5,1, ,POSP, ,No,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.050153763
152,MSL,2019,SE1902,KAH-672,A,0,1,1, ,POSP, ,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.025164459
153,MSL,2019,SE1902,KAH-672,A,0,1,1, ,POSP, ,Yes,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.017894133
