FID,ANALYST,OBS_YEAR,MISSION_ID,SITE,TRANSECT,SEGMENT,SEGLENGTH,SEGWIDTH,NO_COLONY,SPCODE,EX_BOUND,JUVENILE,FRAGMENT,REMNANT,OLDDEAD,MORPH_CODE,RDCAUSE1,RD_1,RDCAUSE2,RD_2,RDCAUSE3,RD_3,CON_1,EXTENT_1,SEV_1,CON_2,EXTENT_2,SEV_2,CON_3,EXTENT_3,SEV_3,Shape_Leng
35,MSL,2019,SE1902,HAW-3433,A,5,2.5,1, ,MPAT, ,0,0,0,90,EF, ,0, ,0, ,0,BLE,100,2, ,0,0, ,0,0,0.216223264
36,MSL,2019,SE1902,HAW-3433,A,5,2.5,1, ,PLOB, ,0,0,0,80,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.196952914
37,MSL,2019,SE1902,HAW-3433,A,10,2.5,1, ,MPAT, ,0,0,0,20,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.468323585
38,MSL,2019,SE1902,HAW-3433,A,10,1,1, ,PMEA, ,-1,0,0,0,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.037593218
39,MSL,2019,SE1902,HAW-3433,A,10,1,1, ,PMEA, ,-1,0,0,0,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.029594931
40,MSL,2019,SE1902,HAW-3433,A,10,1,1, ,POCS, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.009362158
41,MSL,2019,SE1902,HAW-3433,A,10,1,1, ,POSP, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.016436849
42,MSL,2019,SE1902,HAW-3433,A,10,1,1, ,POCS, ,-1,0,0,0,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.018282232
43,MSL,2019,SE1902,HAW-3433,A,10,1,1, ,PLOB, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.019337271
44,MSL,2019,SE1902,HAW-3433,A,10,1,1, ,PMEA, ,-1,0,0,0,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.032175301
45,MSL,2019,SE1902,HAW-3433,A,10,1,1, ,POCS, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.013935925
46,MSL,2019,SE1902,HAW-3433,A,10,1,1, ,PLOB, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.014827338
47,MSL,2019,SE1902,HAW-3433,A,10,1,1, ,PLOB, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.022914188
48,MSL,2019,SE1902,HAW-3433,A,10,1,1, ,PLOB, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.012
49,MSL,2019,SE1902,HAW-3433,A,10,1,1, ,POCS, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.017003823
50,MSL,2019,SE1902,HAW-3433,A,10,1,1, ,PLOB, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.01671915
51,MSL,2019,SE1902,HAW-3433,A,10,1,1, ,PMEA, ,-1,0,0,0,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.019125375
52,MSL,2019,SE1902,HAW-3433,A,10,2.5,1, ,PLOB, ,0,0,0,5,EM, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.262832058
53,MSL,2019,SE1902,HAW-3433,A,10,1,1, ,MCAP, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.034391423
54,MSL,2019,SE1902,HAW-3433,A,10,2.5,1, ,PLOB, ,0,0,0,20,EF, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.144562513
55,MSL,2019,SE1902,HAW-3433,A,10,2.5,1, ,PLOB, ,0,0,0,90,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.211437224
56,MSL,2019,SE1902,HAW-3433,A,10,2.5,1, ,PLOB, ,0,0,0,25,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.218536153
57,MSL,2019,SE1902,HAW-3433,A,10,1,1, ,PLOB, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.009343446
58,MSL,2019,SE1902,HAW-3433,A,10,2.5,1, ,MCAP, ,0,0,0,10,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.053117322
59,MSL,2019,SE1902,HAW-3433,A,10,1,1, ,PLOB, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.011677757
60,MSL,2019,SE1902,HAW-3433,A,10,1,1, ,PLOB, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.01190378
61,MSL,2019,SE1902,HAW-3433,A,10,2.5,1, ,PLOB, ,0,0,0,95,EM, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.238335834
62,MSL,2019,SE1902,HAW-3433,A,10,2.5,1, ,PMEA, ,0,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.070800282
63,MSL,2019,SE1902,HAW-3433,A,10,2.5,1, ,PLOB, ,0,0,0,5,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.068365635
64,MSL,2019,SE1902,HAW-3433,A,10,2.5,1, ,PMEA, ,0,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.057445801
65,MSL,2019,SE1902,HAW-3433,A,10,2.5,1, ,PLOB, ,0,0,0,70,EF, ,0, ,0, ,0,ALG,5,0, ,0,0, ,0,0,0.077781746
66,MSL,2019,SE1902,HAW-3433,A,10,2.5,1, ,PLOB, ,0,0,0,40,EF, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.057366367
67,MSL,2019,SE1902,HAW-3433,A,10,2.5,1, ,PLOB, ,0,0,0,80,EM,PRED,10, ,0, ,0, ,0,0, ,0,0, ,0,0,0.203300763
68,MSL,2019,SE1902,HAW-3433,A,10,2.5,1, ,MOSP, ,0,0,0,30,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.051761183
69,MSL,2019,SE1902,HAW-3433,A,15,2.5,1, ,PMEA, ,0,0,0,0,KN, ,0, ,0, ,0,BLE,100,2, ,0,0, ,0,0,0.057519562
70,MSL,2019,SE1902,HAW-3433,A,15,2.5,1, ,PLOB, ,0,0,0,50,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.179060939
71,MSL,2019,SE1902,HAW-3433,A,15,2.5,1, ,PLOB, ,0,0,0,40,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.215710269
72,MSL,2019,SE1902,HAW-3433,A,15,2.5,1, ,PLOB, ,0,0,0,90,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.325207765
73,MSL,2019,SE1902,HAW-3433,A,15,1,1, ,PLOB, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.015637135
74,MSL,2019,SE1902,HAW-3433,A,15,1,1, ,PLOB, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.020873428
75,MSL,2019,SE1902,HAW-3433,A,15,1,1, ,PLOB, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.030657462
76,MSL,2019,SE1902,HAW-3433,A,15,1,1, ,PMEA, ,-1,0,0,0,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.043429484
77,MSL,2019,SE1902,HAW-3433,A,15,1,1, ,POCS, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.016120793
78,MSL,2019,SE1902,HAW-3433,A,15,1,1, ,PLOB, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.013408206
79,MSL,2019,SE1902,HAW-3433,A,15,2.5,1, ,POSP, ,0,0,0,95,EF, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.293958909
80,MSL,2019,SE1902,HAW-3433,A,15,1,1, ,PLOB, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.039591919
81,MSL,2019,SE1902,HAW-3433,A,15,1,1, ,PLOB, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.017332629
82,MSL,2019,SE1902,HAW-3433,A,15,1,1, ,POCS, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.033708308
83,MSL,2019,SE1902,HAW-3433,A,15,2.5,1, ,PMEA, ,0,0,0,5,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.120267244
84,MSL,2019,SE1902,HAW-3433,A,15,2.5,1, ,PMEA, ,0,0,0,0,BR, ,0, ,0, ,0,BLE,100,1, ,0,0, ,0,0,0.067571148
85,MSL,2019,SE1902,HAW-3433,A,15,2.5,1, ,PLOB, ,0,0,0,90,EF, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.403531659
86,MSL,2019,SE1902,HAW-3433,A,15,2.5,1, ,PLOB, ,0,0,0,40,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.107960038
87,MSL,2019,SE1902,HAW-3433,A,15,2.5,1, ,MOSP, ,0,0,0,20,EF, ,0, ,0, ,0,BLP,20,2, ,0,0, ,0,0,0.261293436
88,MSL,2019,SE1902,HAW-3434,A,0,2.5,1, ,PLOB, ,0,0,0,3,EM,FISH,1, ,0, ,0, ,0,0, ,0,0, ,0,0,0.293186511
89,MSL,2019,SE1902,HAW-3434,A,0,2.5,1, ,MCAP, ,0,0,0,1,EF, ,0, ,0, ,0,BLE,100,1, ,0,0, ,0,0,0.106976867
90,MSL,2019,SE1902,HAW-3434,A,0,1,1, ,POSP, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.02875013
91,MSL,2019,SE1902,HAW-3434,A,0,1,1, ,POSP, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.028844411
92,MSL,2019,SE1902,HAW-3434,A,0,2.5,1, ,PLOB, ,0,0,0,5,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.067589126
93,MSL,2019,SE1902,HAW-3434,A,0,2.5,1, ,POSP, ,0,0,0,95,EM,UNKN,1, ,0, ,0, ,0,0, ,0,0, ,0,0,0.261693638
94,MSL,2019,SE1902,HAW-3434,A,0,1,1, ,MCAP, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.023926972
95,MSL,2019,SE1902,HAW-3434,A,0,1,1, ,MPAT, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.024135037
96,MSL,2019,SE1902,HAW-3434,A,0,2.5,1, ,PLOB, ,0,0,0,60,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.332713947
97,MSL,2019,SE1902,HAW-3434,A,0,2.5,1, ,PLOB, ,0,0,0,50,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.058496582
98,MSL,2019,SE1902,HAW-3434,A,0,1,1, ,PLOB, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.040244875
99,MSL,2019,SE1902,HAW-3434,A,0,2.5,1, ,PLOB, ,0,0,0,0,EM, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.084064381
100,MSL,2019,SE1902,HAW-3434,A,0,2.5,1, ,PLOB, ,0,0,0,10,EM,FISH,1, ,0, ,0, ,0,0, ,0,0, ,0,0,0.344625304
101,MSL,2019,SE1902,HAW-3434,A,0,2.5,1, ,PLOB, ,0,0,0,30,EF, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.166414543
102,MSL,2019,SE1902,HAW-3434,A,0,2.5,1, ,PLOB, ,0,0,0,35,EF,FISH,1, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.282743417
103,MSL,2019,SE1902,HAW-3434,A,0,2.5,1, ,MCAP, ,0,0,0,80,EF, ,0, ,0, ,0,BLE,100,2, ,0,0, ,0,0,0.189519736
104,MSL,2019,SE1902,HAW-3434,A,0,1,1, ,POSP, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.010340696
105,MSL,2019,SE1902,HAW-3434,A,0,2.5,1, ,POSP, ,0,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.084225708
106,MSL,2019,SE1902,HAW-3434,A,0,2.5,1, ,PLOB, ,0,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.050667248
107,MSL,2019,SE1902,HAW-3434,A,0,1,1, ,PLOB, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.023930107
108,MSL,2019,SE1902,HAW-3434,A,0,2.5,1, ,PLOB, ,0,0,0,65,EF, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.246302762
109,MSL,2019,SE1902,HAW-3434,A,0,1,1, ,POSP, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.014234113
110,MSL,2019,SE1902,HAW-3434,A,0,1,1, ,POSP, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.017407182
111,MSL,2019,SE1902,HAW-3434,A,0,1,1, ,POSP, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.022366046
112,MSL,2019,SE1902,HAW-3434,A,0,1,1, ,POSP, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.016546904
113,MSL,2019,SE1902,HAW-3434,A,0,1,1, ,POSP, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.024782453
114,MSL,2019,SE1902,HAW-3434,A,0,1,1, ,POSP, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.006463745
115,MSL,2019,SE1902,HAW-3434,A,0,1,1, ,MCAP, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.018952572
116,MSL,2019,SE1902,HAW-3434,A,0,2.5,1, ,MCAP, ,0,0,0,0,EF, ,0, ,0, ,0,ALG,1,0,BLE,100,1, ,0,0,0.054422881
117,MSL,2019,SE1902,HAW-3434,A,0,2.5,1, ,PLOB, ,0,0,0,3,EM, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.305730894
118,MSL,2019,SE1902,HAW-3434,A,0,1,1, ,PLOB, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.016085086
119,MSL,2019,SE1902,HAW-3434,A,0,2.5,1, ,PLOB, ,0,0,0,1,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.051580325
120,MSL,2019,SE1902,HAW-3434,A,0,2.5,1, ,PLOB, ,0,0,0,10,EF, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.219728241
121,MSL,2019,SE1902,HAW-3434,A,0,2.5,1, ,PMEA, ,0,0,0,0,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.063324561
122,MSL,2019,SE1902,HAW-3434,A,0,1,1, ,MCAP, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.028129878
123,MSL,2019,SE1902,HAW-3434,A,0,1,1, ,MCAP, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.04794184
124,MSL,2019,SE1902,HAW-3434,A,0,1,1, ,POSP, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.041175236
125,MSL,2019,SE1902,HAW-3434,A,0,2.5,1, ,MCAP, ,0,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.055188767
126,MSL,2019,SE1902,HAW-3434,A,0,1,1, ,MCAP, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.02474207
127,MSL,2019,SE1902,HAW-3434,A,0,2.5,1, ,PLOB, ,0,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.072809339
128,MSL,2019,SE1902,HAW-3434,A,0,1,1, ,PLOB, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.03347626
129,MSL,2019,SE1902,HAW-3434,A,0,2.5,1, ,PLOB, ,0,0,0,1,EM, ,0, ,0, ,0,SGA,10,0, ,0,0, ,0,0,0.09960492
130,MSL,2019,SE1902,HAW-3434,A,0,1,1, ,PLOB, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.030736623
131,MSL,2019,SE1902,HAW-3434,A,0,1,1, ,PLOB, ,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.028206383
132,MSL,2019,SE1902,HAW-3434,A,0,1,1, ,PLOB, ,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.028353484
133,MSL,2019,SE1902,HAW-3434,A,0,2.5,1, ,PLOB, ,0,0,0,0,EF, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.103678928
134,MSL,2019,SE1902,HAW-3434,A,0,2.5,1, ,MCAP, ,0,0,0,50,EF, ,0, ,0, ,0,BLE,100,1, ,0,0, ,0,0,0.127845611
135,MSL,2019,SE1902,HAW-3434,A,0,1,1, ,PMEA, ,-1,0,0,0,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.041330981
136,MSL,2019,SE1902,HAW-3434,A,0,1,1, ,PLOB, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.018172781
137,MSL,2019,SE1902,HAW-3434,A,0,1,1, ,MPAT, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.040101996
138,MSL,2019,SE1902,HAW-3434,A,0,1,1, ,MPAT, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.029476262
139,MSL,2019,SE1902,HAW-3434,A,0,2.5,1, ,PLOB, ,0,0,0,1,EM, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.088025564
140,MSL,2019,SE1902,HAW-3434,A,0,2.5,1, ,MCAP, ,0,0,0,0,EF, ,0, ,0, ,0,BLE,100,2, ,0,0, ,0,0,0.093250737
141,MSL,2019,SE1902,HAW-3434,A,0,2.5,1, ,MCAP, ,0,0,0,10,EF, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.220215031
142,MSL,2019,SE1902,HAW-3434,A,0,2.5,1, ,MCAP, ,0,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.061867761
143,MSL,2019,SE1902,HAW-3434,A,0,2.5,1, ,MCAP, ,0,0,0,25,EF, ,0, ,0, ,0,BLE,100,2, ,0,0, ,0,0,0.112589964
144,MSL,2019,SE1902,HAW-3434,A,0,2.5,1, ,MCAP, ,0,0,0,25,EF, ,0, ,0, ,0,BLE,100,1, ,0,0, ,0,0,0.096706256
145,MSL,2019,SE1902,HAW-3434,A,0,2.5,1, ,MCAP, ,0,0,0,50,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.162071404
146,MSL,2019,SE1902,HAW-3434,A,0,2.5,1, ,PLOB, ,0,0,0,60,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.11812269
147,MSL,2019,SE1902,HAW-3434,A,0,2.5,1, ,PLOB, ,0,0,0,5,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.099436864
148,MSL,2019,SE1902,HAW-3434,A,0,2.5,1, ,PLOB, ,0,0,0,40,EF, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.421220251
149,MSL,2019,SE1902,HAW-3434,A,0,2.5,1, ,MCAP, ,0,0,0,90,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.093985159
150,MSL,2019,SE1902,HAW-3434,A,0,2.5,1, ,PLOB, ,0,0,0,50,EM, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.165660889
151,MSL,2019,SE1902,HAW-3434,A,0,2.5,1, ,MCAP, ,0,0,0,10,EF, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.053218418
152,MSL,2019,SE1902,HAW-3434,A,0,2.5,1, ,PLOB, ,0,0,0,5,EF, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.158278362
153,MSL,2019,SE1902,HAW-3434,A,0,2.5,1, ,PLUT, ,0,0,0,5,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.172461011
154,MSL,2019,SE1902,HAW-3434,A,5,1,1, ,MCAP, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.033112686
